CustomerID,CustomerName,Segment,Industry,Region,Branch,CreditLimit,Status
905,Customer_905,SMB,Healthcare,North,Branch_9,200000,Active
906,Customer_906,VIP,IT,East,Branch_9,500000,Active
907,Customer_907,Startup,IT,South,Branch_3,200000,Active
908,Customer_908,Enterprise,Retail,East,Branch_3,200000,Active
909,Customer_909,SMB,Healthcare,South,Branch_9,200000,Active
910,Customer_910,Enterprise,Retail,South,Branch_1,200000,Active
911,Customer_911,SMB,Finance,East,Branch_9,50000,Active
912,Customer_912,VIP,Healthcare,South,Branch_3,200000,Active
913,Customer_913,SMB,Manufacturing,West,Branch_8,200000,Active
914,Customer_914,Startup,NA,East,Branch_8,200000,Active
915,Customer_915,Enterprise,Finance,West,Branch_8,50000,Active
916,Customer_916,Government,Retail,North,Branch_10,100000,Active
917,Customer_917,SMB,IT,East,Branch_10,100000,Active
918,Customer_918,Government,Healthcare,North,Branch_2,500000,Active
919,Customer_919,Startup,Retail,North,Branch_7,100000,Active
920,Customer_920,Startup,IT,East,Branch_6,200000,Active
921,Customer_921,Government,IT,North,Branch_7,500000,Active
922,Customer_922,Government,Healthcare,West,Branch_3,50000,Active
923,Customer_923,VIP,Retail,West,Branch_6,50000,Active
924,Customer_924,Startup,Finance,West,Branch_7,100000,Active
925,Customer_925,Government,Finance,South,Branch_5,500000,Active
926,Customer_926,Startup,Manufacturing,East,Branch_8,500000,Active
927,Customer_927,Startup,Retail,North,Branch_8,50000,Active
928,Customer_928,SMB,Healthcare,West,Branch_1,50000,Active
929,Customer_929,Startup,Healthcare,North,Branch_10,500000,Active
930,Customer_930,Government,Finance,East,Branch_2,200000,Active
931,Customer_931,SMB,Finance,North,Branch_10,50000,Active
932,Customer_932,Enterprise,Retail,South,Branch_5,200000,Active
933,Customer_933,Startup,IT,East,Branch_9,50000,Active
934,Customer_934,VIP,Finance,South,Branch_3,200000,Active
935,Customer_935,Startup,Healthcare,East,Branch_2,200000,Active
936,Customer_936,Government,NA,East,Branch_7,200000,Active
937,Customer_937,SMB,Retail,South,Branch_9,50000,Active
938,Customer_938,SMB,IT,North,Branch_1,500000,Active
939,Customer_939,Government,Healthcare,East,Branch_10,200000,Active
940,Customer_940,Enterprise,Retail,North,Branch_4,100000,Active
941,Customer_941,SMB,Retail,East,Branch_2,500000,Active
942,Customer_942,Enterprise,Manufacturing,West,Branch_4,50000,Active
943,Customer_943,Startup,Manufacturing,North,Branch_1,50000,Active
944,Customer_944,VIP,Healthcare,North,Branch_4,100000,Active
945,Customer_945,Startup,Retail,North,Branch_10,200000,Active
946,Customer_946,Enterprise,Healthcare,South,Branch_2,50000,Active
947,Customer_947,SMB,Finance,South,Branch_9,50000,Active
948,Customer_948,VIP,Manufacturing,West,Branch_3,500000,Active
949,Customer_949,Government,Manufacturing,East,Branch_4,100000,Active
950,Customer_950,Enterprise,IT,East,Branch_9,100000,Active
951,Customer_951,Enterprise,IT,East,Branch_2,200000,Active
952,Customer_952,Startup,IT,East,Branch_8,100000,Active
953,Customer_953,Enterprise,Finance,West,Branch_8,200000,Active
954,Customer_954,Government,NA,West,Branch_8,50000,Active
955,Customer_955,Enterprise,Manufacturing,West,Branch_3,50000,Active
956,Customer_956,Government,Healthcare,East,Branch_2,100000,Active
957,Customer_957,VIP,IT,East,Branch_10,200000,Active
958,Customer_958,VIP,IT,West,Branch_5,100000,Active
959,Customer_959,SMB,IT,East,Branch_3,50000,Active
960,Customer_960,Enterprise,Manufacturing,North,Branch_3,500000,Active
961,Customer_961,VIP,Finance,South,Branch_2,50000,Active
962,Customer_962,Government,Finance,West,Branch_8,200000,Active
963,Customer_963,Enterprise,Finance,North,Branch_7,50000,Active
964,Customer_964,Enterprise,IT,West,Branch_1,100000,Active
965,Customer_965,SMB,Finance,East,Branch_8,500000,Active
966,Customer_966,Enterprise,Retail,West,Branch_10,500000,Active
967,Customer_967,SMB,Finance,West,Branch_9,50000,Active
968,Customer_968,Startup,IT,West,Branch_5,200000,Active
969,Customer_969,Startup,Manufacturing,North,Branch_6,50000,Active
970,Customer_970,Startup,Healthcare,West,Branch_7,200000,Active
971,Customer_971,Startup,Manufacturing,South,Branch_10,50000,Active
972,Customer_972,Enterprise,Manufacturing,North,Branch_9,200000,Active
973,Customer_973,Government,Manufacturing,West,Branch_5,50000,Active
974,Customer_974,Government,IT,East,Branch_6,50000,Active
975,Customer_975,VIP,IT,South,Branch_6,100000,Active
976,Customer_976,Enterprise,Finance,West,Branch_9,100000,Active
977,Customer_977,Government,Healthcare,East,Branch_4,50000,Active
978,Customer_978,VIP,Finance,East,Branch_9,500000,Active
979,Customer_979,Startup,IT,North,Branch_9,200000,Active
980,Customer_980,Government,IT,East,Branch_5,500000,Active
981,Customer_981,VIP,Finance,North,Branch_3,500000,Active
982,Customer_982,VIP,Retail,West,Branch_10,500000,Active
983,Customer_983,Startup,Finance,North,Branch_8,100000,Active
984,Customer_984,Government,Retail,East,Branch_6,50000,Active
985,Customer_985,SMB,Retail,East,Branch_5,100000,Active
986,Customer_986,SMB,IT,South,Branch_5,500000,Active
987,Customer_987,Enterprise,IT,West,Branch_4,100000,Active
988,Customer_988,Startup,Healthcare,East,Branch_9,100000,Active
989,Customer_989,Enterprise,Manufacturing,West,Branch_2,200000,Active
990,Customer_990,Government,Finance,North,Branch_6,50000,Active
991,Customer_991,VIP,IT,South,Branch_9,50000,Active
992,Customer_992,Enterprise,Finance,East,Branch_4,50000,Active
993,Customer_993,SMB,Healthcare,West,Branch_7,100000,Active
994,Customer_994,Government,Retail,South,Branch_7,200000,Active
995,Customer_995,Enterprise,Finance,East,Branch_6,500000,Active
996,Customer_996,SMB,IT,East,Branch_6,500000,Active
997,Customer_997,VIP,Healthcare,North,Branch_1,50000,Active
998,Customer_998,Startup,Retail,West,Branch_2,100000,Active
999,Customer_999,Startup,IT,West,Branch_5,50000,Active
1000,Customer_1000,Startup,Retail,South,Branch_7,50000,Active
